id,store_id,product_id,status,verified_at,notes
sp_osm_node_8759425992_pr_anchor_014,osm_node_8759425992,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_8759425992_pr_anchor_015,osm_node_8759425992,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_8759425992_pr_anchor_016,osm_node_8759425992,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_8759425992_pr_anchor_017,osm_node_8759425992,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_8759425992_pr_anchor_018,osm_node_8759425992,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_8759425992_pr_anchor_019,osm_node_8759425992,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_8759425992_pr_anchor_020,osm_node_8759425992,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_001,osm_node_271282692,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_002,osm_node_271282692,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_003,osm_node_271282692,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_004,osm_node_271282692,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_005,osm_node_271282692,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_006,osm_node_271282692,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_007,osm_node_271282692,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_008,osm_node_271282692,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_009,osm_node_271282692,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_010,osm_node_271282692,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_011,osm_node_271282692,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_012,osm_node_271282692,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_013,osm_node_271282692,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_014,osm_node_271282692,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_015,osm_node_271282692,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_016,osm_node_271282692,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_017,osm_node_271282692,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_018,osm_node_271282692,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_019,osm_node_271282692,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_271282692_pr_anchor_020,osm_node_271282692,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_001,osm_node_7124253648,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_002,osm_node_7124253648,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_003,osm_node_7124253648,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_004,osm_node_7124253648,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_005,osm_node_7124253648,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_006,osm_node_7124253648,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_007,osm_node_7124253648,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_008,osm_node_7124253648,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_009,osm_node_7124253648,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_010,osm_node_7124253648,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_011,osm_node_7124253648,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_012,osm_node_7124253648,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_013,osm_node_7124253648,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_014,osm_node_7124253648,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_015,osm_node_7124253648,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_016,osm_node_7124253648,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_017,osm_node_7124253648,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_018,osm_node_7124253648,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_019,osm_node_7124253648,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_7124253648_pr_anchor_020,osm_node_7124253648,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_001,osm_node_3374665796,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_002,osm_node_3374665796,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_003,osm_node_3374665796,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_004,osm_node_3374665796,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_005,osm_node_3374665796,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_006,osm_node_3374665796,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_007,osm_node_3374665796,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_008,osm_node_3374665796,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_009,osm_node_3374665796,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_010,osm_node_3374665796,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_011,osm_node_3374665796,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_012,osm_node_3374665796,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_013,osm_node_3374665796,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_014,osm_node_3374665796,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_015,osm_node_3374665796,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_016,osm_node_3374665796,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_017,osm_node_3374665796,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_018,osm_node_3374665796,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_019,osm_node_3374665796,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3374665796_pr_anchor_020,osm_node_3374665796,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_001,osm_node_3149431447,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_002,osm_node_3149431447,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_003,osm_node_3149431447,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_004,osm_node_3149431447,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_005,osm_node_3149431447,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_006,osm_node_3149431447,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_007,osm_node_3149431447,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_008,osm_node_3149431447,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_009,osm_node_3149431447,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_010,osm_node_3149431447,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_011,osm_node_3149431447,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_012,osm_node_3149431447,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_013,osm_node_3149431447,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_014,osm_node_3149431447,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_015,osm_node_3149431447,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_016,osm_node_3149431447,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_017,osm_node_3149431447,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_018,osm_node_3149431447,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_019,osm_node_3149431447,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3149431447_pr_anchor_020,osm_node_3149431447,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_001,osm_node_5548816495,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_002,osm_node_5548816495,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_003,osm_node_5548816495,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_004,osm_node_5548816495,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_005,osm_node_5548816495,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_006,osm_node_5548816495,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_007,osm_node_5548816495,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_008,osm_node_5548816495,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_009,osm_node_5548816495,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_010,osm_node_5548816495,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_011,osm_node_5548816495,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_012,osm_node_5548816495,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_013,osm_node_5548816495,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_014,osm_node_5548816495,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_015,osm_node_5548816495,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_016,osm_node_5548816495,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_017,osm_node_5548816495,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_018,osm_node_5548816495,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_019,osm_node_5548816495,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_5548816495_pr_anchor_020,osm_node_5548816495,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_001,osm_node_12846982203,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_002,osm_node_12846982203,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_003,osm_node_12846982203,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_004,osm_node_12846982203,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_005,osm_node_12846982203,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_006,osm_node_12846982203,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_007,osm_node_12846982203,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_008,osm_node_12846982203,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_009,osm_node_12846982203,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_010,osm_node_12846982203,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_011,osm_node_12846982203,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_012,osm_node_12846982203,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_013,osm_node_12846982203,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_014,osm_node_12846982203,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_015,osm_node_12846982203,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_016,osm_node_12846982203,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_017,osm_node_12846982203,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_018,osm_node_12846982203,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_019,osm_node_12846982203,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_12846982203_pr_anchor_020,osm_node_12846982203,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_001,osm_node_3683023909,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_002,osm_node_3683023909,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_003,osm_node_3683023909,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_004,osm_node_3683023909,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_005,osm_node_3683023909,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_006,osm_node_3683023909,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_007,osm_node_3683023909,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_008,osm_node_3683023909,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_009,osm_node_3683023909,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_010,osm_node_3683023909,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_011,osm_node_3683023909,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_012,osm_node_3683023909,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_013,osm_node_3683023909,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_014,osm_node_3683023909,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_015,osm_node_3683023909,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_016,osm_node_3683023909,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_017,osm_node_3683023909,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_018,osm_node_3683023909,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_019,osm_node_3683023909,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_3683023909_pr_anchor_020,osm_node_3683023909,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_001,osm_way_83809039,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_002,osm_way_83809039,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_003,osm_way_83809039,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_004,osm_way_83809039,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_005,osm_way_83809039,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_006,osm_way_83809039,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_007,osm_way_83809039,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_008,osm_way_83809039,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_009,osm_way_83809039,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_010,osm_way_83809039,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_011,osm_way_83809039,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_012,osm_way_83809039,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_013,osm_way_83809039,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_014,osm_way_83809039,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_015,osm_way_83809039,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_016,osm_way_83809039,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_017,osm_way_83809039,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_018,osm_way_83809039,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_019,osm_way_83809039,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_way_83809039_pr_anchor_020,osm_way_83809039,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_001,osm_node_9015007575,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_002,osm_node_9015007575,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_003,osm_node_9015007575,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_004,osm_node_9015007575,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_005,osm_node_9015007575,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_006,osm_node_9015007575,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_007,osm_node_9015007575,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_008,osm_node_9015007575,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_009,osm_node_9015007575,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_010,osm_node_9015007575,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_011,osm_node_9015007575,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_012,osm_node_9015007575,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_013,osm_node_9015007575,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_014,osm_node_9015007575,pr_anchor_014,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_015,osm_node_9015007575,pr_anchor_015,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_016,osm_node_9015007575,pr_anchor_016,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_017,osm_node_9015007575,pr_anchor_017,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_018,osm_node_9015007575,pr_anchor_018,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_019,osm_node_9015007575,pr_anchor_019,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_9015007575_pr_anchor_020,osm_node_9015007575,pr_anchor_020,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_001,osm_node_1781504927,pr_anchor_001,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_002,osm_node_1781504927,pr_anchor_002,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_003,osm_node_1781504927,pr_anchor_003,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_004,osm_node_1781504927,pr_anchor_004,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_005,osm_node_1781504927,pr_anchor_005,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_006,osm_node_1781504927,pr_anchor_006,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_007,osm_node_1781504927,pr_anchor_007,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_008,osm_node_1781504927,pr_anchor_008,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_009,osm_node_1781504927,pr_anchor_009,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_010,osm_node_1781504927,pr_anchor_010,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_011,osm_node_1781504927,pr_anchor_011,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_012,osm_node_1781504927,pr_anchor_012,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
sp_osm_node_1781504927_pr_anchor_013,osm_node_1781504927,pr_anchor_013,known_in_area,2026-04-11T14:30:49.615Z,pending-verification
